from_id,from_name,message,created_time,type,link,id,story,likes_count,comments_count,shares_count
181808448592182,문재인,"[일정] 광화문 촛불집회 참석
1월7일(토) 오후5시30분",2017-01-06T12:56:48+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/999957670110585/?type=3,181808448592182_999957670110585,NA,4101,114,150
181808448592182,문재인,"<동지들에게 절박한 마음으로 호소합니다.>

우리의 지상목표는 정권교체입니다. 
그러려면 하나가 돼야 합니다.
경쟁을 하더라도 
나중엔 하나될 준비를 해야 합니다.
집권을 위해서도 국정운영 성공을 위해서도
우리가 하나의 팀(One team)이라는 사실을 잊으면 안 됩니다.
결코 상처를 줘선 안 됩니다.
생각이 달라도 존중해야 합니다. 
판단이 달라도 배려해야 합니다.
SNS 일각에서의 우리끼리 과도한 비난은 옳지 않습니다.
잘못된 일입니다. 
동지들을 향한 언어는 격려와 성원이어야 합니다. 

우리 모두는 새로운 역사를 시작해야 할 동지라는 사실을 잊어선 안 됩니다. 
우리는 저들과 다르다는 것을 보여줘야 합니다. 
동지들에게 간곡하고 절박한 마음으로 드리는 저의 호소입니다.",2017-01-06T08:40:28+0000,status,NA,181808448592182_999840830122269,NA,14100,718,1601
181808448592182,문재인,"영국 파이넨셜타임스가 ‘외국의 투자자들이 한국의 개혁에 베팅하고 있다’ <Foreign buyers bet on South Korean reforms>는 제목의 기사를 썼습니다. 

저는 지난달 외신기자클럽 간담회에서 “전 세계 투자자들에게 ‘지금이 대한민국에 베팅할 때’라고 쓰셔도 좋다”고 말씀드렸습니다. 

위기가 기회입니다. 이번 박근혜-최순실 게이트를 계기로 정경유착, 부정부패의 고리를 끊고 재벌개혁을 제대로 해낸다면, 우리 경제의 가치는 더 올라갈 수 있습니다. 

천만 촛불시민이 우리 경제의 잠재력을 키우고 있습니다.",2017-01-06T06:20:24+0000,status,NA,181808448592182_999784280127924,NA,3718,77,201
181808448592182,문재인,"부산 소녀상에 대해 일본이 주한대사와 부산 총영사를 본국 소환하고 통화스와프 중단 등 초강수 보복조치. 

도대체 우리 정부는 일본과 무슨 합의를 한 것인가? 
민간의 소녀상 설치까지 막겠다고 약속했다는 건가? 윤병세 장관이 분명하게 밝혀줄 것을 요구한다.",2017-01-07T13:16:01+0000,status,NA,181808448592182_1000598793379806,NA,7494,201,405
181808448592182,문재인,"세월호 998일, 
광화문 촛불집회에 세월호에서 구조된 단원고 학생들이 무대에 올랐습니다. 

세월호 유가족들, 미수습자 가족들도 무대에 올랐습니다. 부끄럽고 미안합니다. 

천만촛불이 잊지않을것입니다. 

적폐청산,정권교체로 세월호를 인양하고 진상규명하겠습니다",2017-01-07T11:21:25+0000,status,NA,181808448592182_1000549353384750,NA,6045,156,206
181808448592182,문재인,"[일정] 1월 8일(일) 경북지역 방문

09:40 경주 지진피해 지역 방문(경주시 내남면)
10:35 경주 주민과의 간담회
14:00 경북기자 간담회
16:00 구미 화학재난 합동방재센터 방문",2017-01-07T08:28:21+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1000489770057375/?type=3,181808448592182_1000489770057375,NA,1991,96,89
181808448592182,문재인,"세월호 1000일의 슬픔, 1000만 번의 분노

304명의 희생자를 떠나보낸 세월호의 참극은 아직 끝나지 않았습니다.
미수습자 9명은 지금도 차가운 바다에서 세번째 겨울을 맞고 있습니다.

1000일간 유가족, 미수습자 가족은 망각과 싸워오셨습니다.
조롱과 모욕을 가하며 가만히 있으라는 권력에 맞서 오셨습니다.
그 1000일이야 말로 국가가 왜 필요한지 일깨우는 시간이었습니다.

세월호 유가족의 아픔은 대한민국의 아픔이었습니다.
2014년 4월 16일 국민들 마음에서 시작된 “이게 나라냐”라는 질문이
2016년 겨울 1000만의 촛불로 타올랐습니다.

1000일의 슬픔과 1000만의 촛불 앞에 대통령 탄핵은 시작일 뿐입니다.
반칙과 특권을 일삼고 국민을 겁박하고 속여 온 세력이 세월호 침몰의 주범입니다.
이 반세기의 적폐를 대청소하고 새로운 대한민국으로 나가야 합니다.

지난 1월 7일, ‘4.16세월호 참사 국민조사위원회’가 출범했습니다.
정치가 못한 일을 유족과 시민이 해내겠다고 팔을 걷어붙였습니다.
세월호 유가족, 미수습자 가족 여러분, 조금만 더 견디십시오.
기필코 정권교체로 희망이 되겠습니다.
세상을 바꾸겠습니다. 

꿈에서라도 다시 아이들을 만난다면 
이제는 돈이 아니라 사람이 먼저인 나라가 되었다고 말해줄 수 있도록 진실을 향해 끝까지 함께 걷겠습니다.",2017-01-08T23:30:23+0000,status,NA,181808448592182_1001605753279110,NA,6057,251,404
181808448592182,문재인,"[일정] 재벌적폐 청산 좌담회_대한민국 바로세우기 3차 포럼
 기조연설: 문재인 전 더불어민주당 대표

일시: 1월 10일(화) 14:00~16:00
장소: 국회 헌정기념관 대강당
주최: 정책공간 국민성장",2017-01-09T08:47:14+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1001874866585532/?type=3,181808448592182_1001874866585532,NA,1657,71,88
181808448592182,문재인,"[일정] 1월 9일 'SBS 8뉴스' 출연
'대선주자 릴레이 첫 인터뷰'(생방송)",2017-01-09T08:18:33+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1001863389920013/?type=3,181808448592182_1001863389920013,NA,4126,163,124
181808448592182,문재인,"[일정] 1월 11일(수) 충청 천안, 청주 방문

09:00 국립 망향의 동산 위안부 피해자 할머니 묘소 참배
11:30 천안 성환이화시장방문
14:50 충북지역 기자간담회
16:00 청주 상공회의소 회장단 간담회
#문재인",2017-01-10T13:03:31+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1002671569839195/?type=3,181808448592182_1002671569839195,NA,1932,113,81
181808448592182,문재인,"[대한민국 바로세우기 3차 포럼_재벌적폐 청산 좌담회 기조연설문]

재벌개혁 없이 경제민주화도, 경제성장도 없습니다

존경하는 국민여러분!

우리 모두는 풍요롭고 정의로운 삶을 원합니다. 우리가 만들고자 하는 새로운 대한민국은 함께 성장하고, 성장으로 이룬 소득이 국민 모두에게 골고루 돌아가는 나라입니다.

그동안 재벌경제는 우리 경제성장의 견인차였습니다. 그러나 한편으로 공정한 시장을 어지럽혔습니다. 반칙과 특권, 부정부패로 서민경제를 무너뜨렸습니다. 함께 이룬 결과물을 독차지하거나 남의 것을 빼앗았습니다. 이제 재벌경제는 경제성장의 걸림돌이 되고 재벌 자신의 경쟁력을 약화시키기에 이르렀습니다. 이번에 단호하게 정경유착의 고리를 끊고 재벌적폐를 청산해야 우리 경제를 살리고, 국민 모두 잘 사는 나라로 갈 수 있습니다.

특별히 강조하고 싶은 것은 그동안 역대정부마다 재벌개혁을 공약했지만 성공하지 못했다는 사실입니다. 정부의 의지가 약한 탓도 있었고, 규제를 피해가는 재벌의 능력을 정부가 따라가지 못한 측면도 있습니다. 그래서 저는 이것만큼은 꼭 하겠다는 실현가능한 약속만 하고자 합니다. 

30대 재벌 자산 대비 비중을 살펴보면, 삼성재벌의 비중이 1/5, 범삼성재벌로 넓히면 1/4에 달합니다. 4대재벌의 비중이 1/2, 범4대재벌로 넓히면 무려 2/3입니다. 반면에 범4대재벌을 제외한 중견재벌의 경우 1/3은 부채비율이 과다하거나 이자보상배율이 1 미만이거나 심지어 마이너스 부실상태입니다. 재벌도 양극화해서, 경영이 어려운 재벌도 많다는 말입니다. 그래서 저는 재벌 가운데 10대재벌, 그 중에서도 4대재벌의 개혁에 집중하겠습니다. 

재벌개혁의 첫째 과제는, 지배구조를 개혁해서 투명한 경영구조를 확립하는 것입니다. 

재벌총수일가는 분식회계, 비자금조성, 세금탈루, 사익편취 등 수많은 기업범죄의 몸통이었습니다. 재벌총수의 불법적이고 불투명한 경영고리를 끊어내고 기업을 건강한 기업윤리와 투명한 경영으로 재생시킬 수 있는 강력한 법과 제도를 만들고, 특히 집행을 엄중하게 하겠습니다.

우선 총수일가의 전횡을 견제할 수 있는 제도입니다. 집중투표제와 전자투표, 서면투표를 의무화하여 총수일가의 사익 추구에 편들지 않는 공정한 감사위원과 이사가 선출되도록 제도화하겠습니다. 이와 함께 먼저 공공부문에 노동자추천이사제를 도입하고, 이를 4대재벌과 10대재벌의 순으로 확대하여 노동자가 경영에 참여하는 길을 열겠습니다. 

기업 밖에서는 소액주주의 권리를 강화시켜 재벌총수의 횡포를 견제할 수 있게 하겠습니다. 재벌총수가 회사에 피해를 입히거나 사익을 편취한 사실이 드러나면 소액주주가 배상을 청구할 수 있는 대표소송 단독주주권을 도입하겠습니다.

또한 총수일가의 사익편취가 주로 비상장계열사에서 일어나는 점을 감안하여 다중대표소송과 다중 장부열람권도 제도화하여 재벌총수와 맞설 수 있게 하겠습니다. 이러한 개혁을 위해 더불어민주당이 발의한 상법개정안의 조속한 통과를 바랍니다. 

재벌의 중대한 경제범죄에 대해서는 ‘무관용의 원칙’을 세우겠습니다. 중대한 반시장범죄자는 기업경영에 참여할 수 없게 하여 시장에서 퇴출시키겠습니다. 또한 법정형을 높여 집행유예가 불가능하게 하고 대통령의 사면권을 제한하겠습니다.

둘째, 재벌의 확장을 막고 경제력 집중을 줄여 나가겠습니다.

현행 공정거래법에 의하면 크기가 100배 차이인 1위 삼성과 65위 기업이 동일한 재벌규제를 받습니다. 우선적으로 10대 재벌에 집중하여 강력한 규제를 도입하고 이를 통해 전체 대기업의 변화를 이끌어내겠습니다.

무늬뿐인 지주회사로 전락하여 오히려 재벌의 문어발 확장의 수단이 되고, 3세 승계수단으로 악용되는 것을 막기 위해 지주회사 요건과 규제를 강화하겠습니다. 자회사지분 의무소유비율을 높이겠습니다. 

재벌들이 골목상권을 넘보면 안 됩니다. 재벌의 업종확대를 제한하여 재벌 2세, 3세가 더 이상 서민의 생존권을 빼앗지 못하게 하겠습니다. 일감몰아주기, 부당내부거래, 납품단가후려치기 같은 재벌의 갑질 횡포에 대한 전면적 조사와 수사를 강화하고 엄벌하겠습니다. 이를 위해 검찰, 경찰, 국세청, 공정위, 감사원, 중소기업청 등 범정부차원의 ‘을지로위원회’를 구성하겠습니다. 중소기업에 적합한 업종은 중소기업이, 서민기업에 적합한 업종은 서민기업이 경영하는, 더불어 상생하는 시장경제가 이뤄지게 하겠습니다. 

금융이 재벌의 금고가 되어서는 안 됩니다. 금산분리로 재벌과 금융은 분리시키겠습니다. 금융시장은 기업의 행위를 객관적 입장에서 감시하고 감독하여 효율적으로 자본을 배분하는 본래의 기능을 회복해야 합니다. 재벌이 장악한 제 2금융권을 점차적으로 재벌의 지배에서 독립시키겠습니다. 금융계열사의 타 계열사 의결권 행사를 제한하고 계열사 간 자본출자를 자본적정성 규제에 반영하는 통합금융감독시스템을 구축하겠습니다.

셋째, 우리경제를 공정한 시장경제로 만들겠습니다.

재벌개혁은 재벌의 기업활동을 억압하려는 것이 아닙니다. 오히려 총수일가의 사익에서 벗어나 선진국형 기업으로 발전할 수 있는 길입니다. 재벌대기업의 국가경제상의 긍정적 역할을 강화하고, 부정적 측면을 개혁해야 기업이 국가경제를 이끌어가는 진정한 시장경제가 이뤄질 것입니다.

재벌 대기업과 중소기업 간의 불공정거래로 하도급 업체에 종사하는 6백만이 넘는 비정규직 노동자들이 저임금에 시달리고 있습니다. 중소기업이 살아나는 경제로 전환시켜야 합니다. 재벌 대기업에 쌓여있는 700조 사내유보금이 중소기업과 가계로 흘러내리도록 해야 합니다. 재벌의 갑질 횡포를 사전에 예방할 수 있도록 징벌적 손해배상제를 강화하고 불공정 거래를 근절하기 위한 특단의 대책을 도입하겠습니다. 또한 가습기 살균제처럼 기업으로부터 피해 입은 소비자를 보호하기 위해서도 강력한 징벌적 손해배상제를 반드시 도입하겠습니다.

대기업이 2015년 한 해에만 납부한 준조세가 16조 4천억원에 달합니다. 법인세의 36%에 해당하는 규모입니다. 대기업 준조세금지법을 만들어 정경유착의 빌미를 사전에 차단하고 기업을 권력의 횡포에서 벗어나도록 하겠습니다.

또한 국민연금을 비롯한 기관투자자들이 적극적으로 주주권을 행사할 수 있도록 하겠습니다. 주주권 행사 모범규준인 스튜어드십코드(Stewardship code)의 실효성을 높이고, 그 법제도적 기반으로서 자본시장법도 보완하겠습니다. 그래서 삼성물산 합병에 국민연금이 동원된 것과 같은 일이 다시는 재발하지 않도록 하겠습니다. 

한편으로 재벌에게 주어졌던 각종 특혜 구조도 이제 폐지하고 축소해야 합니다. 재벌대기업에 대한 조세감면 제도는 폐지하거나 축소해서, 늘어나는 재정수입으로 중소기업과 자영업자에 대한 재정지원을 확대해나가겠습니다. 

2015년 15대 대기업의 한 해 전력소모량은 국가 전체 전력소모량의 15.5%로 5천만 국민의 가정용 전력소모량보다 많습니다. 그런데 이 15대 대기업은 가정용 전기료보다 매년 평균 2조 5천억 가량 적게 내고 있습니다. 수 조에서 수 십 조의 이익이 나는 대기업에 혜택이 집중되고 있는 값싼 산업용 전기료를 현실화해서, 전기료부담을 공정하게 하고, 에너지 과소비형 산업구조를 개선하겠습니다. 

존경하는 국민여러분!

재벌경제는 이제 국민이 함께 잘 사는 지속적 성장을 가로막고 있습니다. 이제 정부가 나서 재벌의 역할을 바꿔주어야 합니다. 확고한 재벌적폐 청산으로 우리나라 기업들이 선진국형 기업으로 발전하도록 해야 합니다.

재벌개혁이야말로 기업에게 새로운 성장동력입니다. 경제정의와 함께 사회정의를 실현하는 길입니다. 소수 재벌 대기업만이 아니라 중소기업과 골목상권, 가계 등이 함께 성장하는 국민성장을 이루는 길입니다. 

마지막으로 국민여러분께 당부드립니다. 재벌개혁으로 새로운 경제질서를 만드는 것은 기본적으로 정부가 할 일입니다. 그러나 정부의 힘만으로는 부족합니다. 촛불시민이 우리의 민주주의를 지켜냈듯이, 시민이 공정한 시장경제질서를 만드는 데도 주역으로 참여해야 합니다. 정부는 시민들이 경제적 권리를 적극 행사할 수 있는 환경을 만들고, 시민들은 자율적이고 창의적으로 경제활동을 할 때 오늘의 위기는 새로운 도약의 발판이 될 것입니다. 

위기가 기회입니다. 
이번에 우리가 정경유착, 부정부패의 고리를 끊고 재벌개혁을 제대로 해낸다면, 우리 경제의 잠재성장율을 그만큼 더 높일 수 있습니다. 

흔들리지 않는 확고한 재벌개혁으로 경제교체와 국민성장을 반드시 이루겠습니다.

#문재인",2017-01-10T07:26:30+0000,status,NA,181808448592182_1002527599853592,NA,2898,397,250
181808448592182,문재인,"재벌적폐 청산 좌담회_대한민국 바로세우기 3차 포럼
 기조연설: 문재인 전 더불어민주당 대표

일시: 1월 10일(화) 14:00~16:00
장소: 국회 헌정기념관 대강당
주최: 정책공간 국민성장",2017-01-10T05:01:24+0000,video,https://www.facebook.com/moonbyun1/videos/1002467023192983/,181808448592182_1002467023192983,문재인 was live.,1749,797,196
181808448592182,문재인,"[일정] 한중 한류콘텐츠산업 현장 간담회

일 시 : 1월 12일(목) 오후 2 시
장 소 : 마이크임팩트스퀘어(종로구 우정국로 2길21)

#문재인",2017-01-11T10:49:30+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1003247373114948/?type=3,181808448592182_1003247373114948,NA,1424,70,78
181808448592182,문재인,"[일정] 함께 여는 미래 '18세 선거권' 이야기

일시: 1월 13일(금) 오전 10:30~11:30
장소: 신한류플러스 프리미엄라운지",2017-01-12T09:27:37+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1004003809705971/?type=3,181808448592182_1004003809705971,NA,1767,99,91
181808448592182,문재인,"[일정] 1월14일(토) 일정

10:30 박종철 열사 30주기 추도식
11:00 문익환 목사 23주기 추도식
       (마석모란공원)
14:00 더불어포럼 창립식(국회 헌정기념관)
17:30 광화문 촛불집회 참석
#문재인",2017-01-13T07:26:13+0000,photo,https://www.facebook.com/moonbyun1/photos/a.263896370383389.47498.181808448592182/1004711782968507/?type=3,181808448592182_1004711782968507,NA,2762,193,118
181808448592182,문재인,"함께여는 미래
'18세 선거권' 이야기

일시: 1월 13일(금) 10:30~11:30
장소: 신한류플러스 프리미엄 라운지",2017-01-13T01:57:39+0000,video,https://www.facebook.com/moonbyun1/videos/1004550329651319/,181808448592182_1004550329651319,문재인 was live.,2035,546,138
